1380100000,City of Caloocan,City
0601916000,Sigma,Mun
0601917000,Tapaz,Mun
0603001000,Ajuy,Mun
0603002000,Alimodian,Mun
0603003000,Anilao,Mun
0603004000,Badiangan,Mun
0603005000,Balasan,Mun
0603006000,Banate,Mun
0603007000,Barotac Nuevo,Mun
0603008000,Barotac Viejo,Mun
0603009000,Batad,Mun
0603010000,Bingawan,Mun
0603012000,Cabatuan,Mun
0603013000,Calinog,Mun
0603014000,Carles,Mun
0603015000,Concepcion,Mun
0603016000,Dingle,Mun
0603017000,Dueñas,Mun
0603018000,Dumangas,Mun
0603019000,Estancia,Mun
0603020000,Guimbal,Mun
0603021000,Igbaras,Mun
0603023000,Janiuay,Mun
0603025000,Lambunao,Mun
0603026000,Leganes,Mun
0603027000,Lemery,Mun
0603028000,Leon,Mun
0603029000,Maasin,Mun
0603030000,Miagao,Mun
0603031000,Mina,Mun
0603032000,New Lucena,Mun
0603034000,Oton,Mun
0603035000,City of Passi,City
0603036000,Pavia,Mun
0603037000,Pototan,Mun
0603038000,San Dionisio,Mun
0603039000,San Enrique,Mun
0603040000,San Joaquin,Mun
0603041000,San Miguel,Mun
0603042000,San Rafael,Mun
0603043000,Santa Barbara,Mun
0603044000,Sara,Mun
0603045000,Tigbauan,Mun
0603046000,Tubungan,Mun
0603047000,Zarraga,Mun
0607901000,Buenavista,Mun
0607902000,Jordan ,Mun
0607903000,Nueva Valencia,Mun
0607904000,San Lorenzo,Mun
0607905000,Sibunag,Mun
0631000000,City of Iloilo ,City
1804502000,City of Bago,City
1804503000,Binalbagan,Mun
1804504000,City of Cadiz,City
1804505000,Calatrava,Mun
1804506000,Candoni,Mun
1804507000,Cauayan,Mun
1804508000,Enrique B. Magalona,Mun
1804509000,City of Escalante,City
1804510000,City of Himamaylan,City
1804511000,Hinigaran,Mun
1804512000,Hinoba-an,Mun
1804513000,Ilog,Mun
1804514000,Isabela,Mun
1804515000,City of Kabankalan,City
1804516000,City of La Carlota,City
1804517000,La Castellana,Mun
1804518000,Manapla,Mun
1804519000,Moises Padilla,Mun
1804520000,Murcia,Mun
1804521000,Pontevedra,Mun
1804522000,Pulupandan,Mun
1804523000,City of Sagay,City
1804524000,City of San Carlos,City
1804525000,San Enrique,Mun
1804526000,City of Silay,City
1804527000,City of Sipalay,City
1804528000,City of Talisay,City
1804529000,Toboso,Mun
1804530000,Valladolid,Mun
1804531000,City of Victorias,City
1804532000,Salvador Benedicto,Mun
1804601000,Amlan,Mun
1804602000,Ayungon,Mun
1804603000,Bacong,Mun
1804604000,City of Bais,City
1804605000,Basay,Mun
1804606000,City of Bayawan,City
1804607000,Bindoy,Mun
1804608000,City of Canlaon,City
1804609000,Dauin,Mun
1804610000,City of Dumaguete ,City
1804611000,City of Guihulngan,City
1804612000,Jimalalud,Mun
1804613000,La Libertad,Mun
1804614000,Mabinay,Mun
1804615000,Manjuyod,Mun
1804616000,Pamplona,Mun
1804617000,San Jose,Mun
1804618000,Santa Catalina,Mun
1804619000,Siaton,Mun
1804620000,Sibulan,Mun
1804621000,City of Tanjay,City
1804622000,Tayasan,Mun
1804623000,Valencia,Mun
1804624000,Vallehermoso,Mun
1804625000,Zamboanguita,Mun
1806101000,Enrique Villanueva,Mun
1806102000,Larena,Mun
1806103000,Lazi,Mun
1806104000,Maria,Mun
1806105000,San Juan,Mun
1806106000,Siquijor ,Mun
1830200000,City of Bacolod ,City
0701201000,Alburquerque,Mun
0701202000,Alicia,Mun
0701203000,Anda,Mun
0701204000,Antequera,Mun
0701205000,Baclayon,Mun
0701206000,Balilihan,Mun
0701207000,Batuan,Mun
0701208000,Bilar,Mun
0701209000,Buenavista,Mun
0701210000,Calape,Mun
0701211000,Candijay,Mun
0701212000,Carmen,Mun
0701213000,Catigbian,Mun
0701214000,Clarin,Mun
0701215000,Corella,Mun
0701216000,Cortes,Mun
0701217000,Dagohoy,Mun
0701218000,Danao,Mun
0701219000,Dauis,Mun
0701220000,Dimiao,Mun
0701221000,Duero,Mun
0701222000,Garcia Hernandez,Mun
0701223000,Guindulman,Mun
0701224000,Inabanga,Mun
0701225000,Jagna,Mun
0701226000,Getafe,Mun
0701227000,Lila,Mun
0701228000,Loay,Mun
0701229000,Loboc,Mun
0701230000,Loon,Mun
0701231000,Mabini,Mun
0701232000,Maribojoc,Mun
0701233000,Panglao,Mun
0701234000,Pilar,Mun
0701235000,President Carlos P. Garcia,Mun
0701236000,Sagbayan,Mun
0701237000,San Isidro,Mun
0701238000,San Miguel,Mun
0701239000,Sevilla,Mun
0701240000,Sierra Bullones,Mun
0701241000,Sikatuna,Mun
0701242000,City of Tagbilaran ,City
0701243000,Talibon,Mun
0701244000,Trinidad,Mun
0701245000,Tubigon,Mun
0701246000,Ubay,Mun
0701247000,Valencia,Mun
0701248000,Bien Unido,Mun
0702201000,Alcantara,Mun
0702202000,Alcoy,Mun
0702203000,Alegria,Mun
0702204000,Aloguinsan,Mun
0702205000,Argao,Mun
0702206000,Asturias,Mun
0702207000,Badian,Mun
0702208000,Balamban,Mun
0702209000,Bantayan,Mun
0702210000,Barili,Mun
0702211000,City of Bogo,City
0702212000,Boljoon,Mun
0702213000,Borbon,Mun
0702214000,City of Carcar,City
0702215000,Carmen,Mun
0702216000,Catmon,Mun
0702218000,Compostela,Mun
0702219000,Consolacion,Mun
0702220000,Cordova,Mun
0702221000,Daanbantayan,Mun
0702222000,Dalaguete,Mun
0702223000,Danao City,City
0702224000,Dumanjug,Mun
0702225000,Ginatilan,Mun
0702227000,Liloan,Mun
0702228000,Madridejos,Mun
0702229000,Malabuyoc,Mun
0702231000,Medellin,Mun
0702232000,Minglanilla,Mun
0702233000,Moalboal,Mun
0702234000,City of Naga,City
0702235000,Oslob,Mun
0702236000,Pilar,Mun
0702237000,Pinamungajan,Mun
0702238000,Poro,Mun
0702239000,Ronda,Mun
0702240000,Samboan,Mun
0702241000,San Fernando,Mun
0702242000,San Francisco,Mun
0702243000,San Remigio,Mun
0702244000,Santa Fe,Mun
0702245000,Santander,Mun
0702246000,Sibonga,Mun
0702247000,Sogod,Mun
0702248000,Tabogon,Mun
0702249000,Tabuelan,Mun
0702250000,City of Talisay,City
0702251000,City of Toledo,City
0702252000,Tuburan,Mun
0702253000,Tudela,Mun
0730600000,City of Cebu ,City
0731100000,City of Lapu-Lapu,City
0731300000,City of Mandaue,City
0802601000,Arteche,Mun
0802602000,Balangiga,Mun
0802603000,Balangkayan,Mun
0802604000,City of Borongan ,City
0802605000,Can-Avid,Mun
0802606000,Dolores,Mun
0802607000,General Macarthur,Mun
0802608000,Giporlos,Mun
0802609000,Guiuan,Mun
0802610000,Hernani,Mun
0802611000,Jipapad,Mun
0802612000,Lawaan,Mun
0802613000,Llorente,Mun
0802614000,Maslog,Mun
0802615000,Maydolong,Mun
0802616000,Mercedes,Mun
0802617000,Oras,Mun
0802618000,Quinapondan,Mun
0802619000,Salcedo,Mun
0802620000,San Julian,Mun
0802621000,San Policarpo,Mun
0802622000,Sulat,Mun
0802623000,Taft,Mun
0803701000,Abuyog,Mun
0803702000,Alangalang,Mun
0803703000,Albuera,Mun
0803705000,Babatngon,Mun
0803706000,Barugo,Mun
0803707000,Bato,Mun
0803708000,City of Baybay,City
0803710000,Burauen,Mun
0803713000,Calubian,Mun
0803714000,Capoocan,Mun
0803715000,Carigara,Mun
0803717000,Dagami,Mun
0803718000,Dulag,Mun
0803719000,Hilongos,Mun
0803720000,Hindang,Mun
0803721000,Inopacan,Mun
0803722000,Isabel,Mun
0803723000,Jaro,Mun
0803724000,Javier,Mun
0803725000,Julita,Mun
0803726000,Kananga,Mun
0803728000,La Paz,Mun
0803729000,Leyte,Mun
0803730000,Macarthur,Mun
0803731000,Mahaplag,Mun
0803733000,Matag-Ob,Mun
0803734000,Matalom,Mun
0803735000,Mayorga,Mun
0803736000,Merida,Mun
0803738000,Ormoc City,City
0803739000,Palo,Mun
0803740000,Palompon,Mun
0803741000,Pastrana,Mun
0803742000,San Isidro,Mun
0803743000,San Miguel,Mun
0803744000,Santa Fe,Mun
0803745000,Tabango,Mun
0803746000,Tabontabon,Mun
0803748000,Tanauan,Mun
0803749000,Tolosa,Mun
0803750000,Tunga,Mun
0803751000,Villaba,Mun
0804801000,Allen,Mun
0804802000,Biri,Mun
0804803000,Bobon,Mun
0804804000,Capul,Mun
0804805000,Catarman ,Mun
0804806000,Catubig,Mun
0804807000,Gamay,Mun
0804808000,Laoang,Mun
0804809000,Lapinig,Mun
0804810000,Las Navas,Mun
0804811000,Lavezares,Mun
0804812000,Mapanas,Mun
0804813000,Mondragon,Mun
0804814000,Palapag,Mun
0804815000,Pambujan,Mun
0804816000,Rosario,Mun
0804817000,San Antonio,Mun
0804818000,San Isidro,Mun
0804819000,San Jose,Mun
0804820000,San Roque,Mun
0804821000,San Vicente,Mun
0804822000,Silvino Lobos,Mun
0804823000,Victoria,Mun
0804824000,Lope De Vega,Mun
0806001000,Almagro,Mun
0806002000,Basey,Mun
0806003000,City of Calbayog,City
0806004000,Calbiga,Mun
0806005000,City of Catbalogan ,City
0806006000,Daram,Mun
0806007000,Gandara,Mun
0806008000,Hinabangan,Mun
0806009000,Jiabong,Mun
0806010000,Marabut,Mun
0806011000,Matuguinao,Mun
0806012000,Motiong,Mun
0806013000,Pinabacdao,Mun
0806014000,San Jose De Buan,Mun
0806015000,San Sebastian,Mun
0806016000,Santa Margarita,Mun
0806017000,Santa Rita,Mun
0806018000,Santo Niño,Mun
0806019000,Talalora,Mun
0806020000,Tarangnan,Mun
0806021000,Villareal,Mun
0806022000,Paranas,Mun
0806023000,Zumarraga,Mun
0806024000,Tagapul-An,Mun
0806025000,San Jorge,Mun
0806026000,Pagsanghan,Mun
0806401000,Anahawan,Mun
0806402000,Bontoc,Mun
0806403000,Hinunangan,Mun
0806404000,Hinundayan,Mun
0806405000,Libagon,Mun
0806406000,Liloan,Mun
0806407000,City of Maasin ,City
0806408000,Macrohon,Mun
0806409000,Malitbog,Mun
0806410000,Padre Burgos,Mun
0806411000,Pintuyan,Mun
0806412000,Saint Bernard,Mun
0806413000,San Francisco,Mun
0806414000,San Juan,Mun
0806415000,San Ricardo,Mun
0806416000,Silago,Mun
0806417000,Sogod,Mun
0806418000,Tomas Oppus,Mun
0806419000,Limasawa,Mun
0807801000,Almeria,Mun
0807802000,Biliran,Mun
0807803000,Cabucgayan,Mun
0807804000,Caibiran,Mun
0807805000,Culaba,Mun
0807806000,Kawayan,Mun
0807807000,Maripipi,Mun
0807808000,Naval ,Mun
0831600000,City of Tacloban ,City
0907201000,City of Dapitan,City
0907202000,City of Dipolog ,City
0907203000,Katipunan,Mun
0907204000,La Libertad,Mun
0907205000,Labason,Mun
0907206000,Liloy,Mun
0907207000,Manukan,Mun
0907208000,Mutia,Mun
0907209000,Piñan,Mun
0907210000,Polanco,Mun
0907211000,Pres. Manuel A. Roxas,Mun
0907212000,Rizal,Mun
0907213000,Salug,Mun
0907214000,Sergio Osmeña Sr.,Mun
0907215000,Siayan,Mun
0907216000,Sibuco,Mun
0907217000,Sibutad,Mun
0907218000,Sindangan,Mun
0907219000,Siocon,Mun
0907220000,Sirawai,Mun
0907221000,Tampilisan,Mun
0907222000,Jose Dalman,Mun
0907223000,Gutalac,Mun
0907224000,Baliguian,Mun
0907225000,Godod,Mun
0907226000,Leon T. Postigo,Mun
0907227000,Kalawit,Mun
0907302000,Aurora,Mun
0907303000,Bayog,Mun
0907305000,Dimataling,Mun
0907306000,Dinas,Mun
0907307000,Dumalinao,Mun
0907308000,Dumingag,Mun
0907311000,Kumalarang,Mun
0907312000,Labangan,Mun
0907313000,Lapuyan,Mun
0907315000,Mahayag,Mun
0907317000,Margosatubig,Mun
0907318000,Midsalip,Mun
0907319000,Molave,Mun
0907322000,City of Pagadian ,City
0907323000,Ramon Magsaysay,Mun
0907324000,San Miguel,Mun
0907325000,San Pablo,Mun
0907327000,Tabina,Mun
0907328000,Tambulig,Mun
0907330000,Tukuran,Mun
0907333000,Lakewood,Mun
0907337000,Josefina,Mun
0907338000,Pitogo,Mun
0907340000,Sominot,Mun
0907341000,Vincenzo A. Sagun,Mun
0907343000,Guipos,Mun
0907344000,Tigbao,Mun
0908301000,Alicia,Mun
0908302000,Buug,Mun
0908303000,Diplahan,Mun
0908304000,Imelda,Mun
0908305000,Ipil ,Mun
0908306000,Kabasalan,Mun
0908307000,Mabuhay,Mun
0908308000,Malangas,Mun
0908309000,Naga,Mun
0908310000,Olutanga,Mun
0908311000,Payao,Mun
0908312000,Roseller Lim,Mun
0908313000,Siay,Mun
0908314000,Talusan,Mun
0908315000,Titay,Mun
0908316000,Tungawan,Mun
0990101000,City of Isabela,City
0931700000,City of Zamboanga,City
1001301000,Baungon,Mun
1001302000,Damulog,Mun
1001303000,Dangcagan,Mun
1001304000,Don Carlos,Mun
1001305000,Impasug-ong,Mun
1001306000,Kadingilan,Mun
1001307000,Kalilangan,Mun
1001308000,Kibawe,Mun
1001309000,Kitaotao,Mun
1001310000,Lantapan,Mun
1001311000,Libona,Mun
1001312000,City of Malaybalay ,City
1001313000,Malitbog,Mun
1001314000,Manolo Fortich,Mun
1001315000,Maramag,Mun
1001316000,Pangantucan,Mun
1001317000,Quezon,Mun
1001318000,San Fernando,Mun
1001319000,Sumilao,Mun
1001320000,Talakag,Mun
1001321000,City of Valencia,City
1001322000,Cabanglasan,Mun
1001801000,Catarman,Mun
1001802000,Guinsiliban,Mun
1001803000,Mahinog,Mun
1001804000,Mambajao ,Mun
1001805000,Sagay,Mun
1003501000,Bacolod,Mun
1003502000,Baloi,Mun
1003503000,Baroy,Mun
1003505000,Kapatagan,Mun
1003506000,Sultan Naga Dimaporo,Mun
1003507000,Kauswagan,Mun
1003508000,Kolambugan,Mun
1003509000,Lala,Mun
1003510000,Linamon,Mun
1003511000,Magsaysay,Mun
1003512000,Maigo,Mun
1003513000,Matungao,Mun
1003514000,Munai,Mun
1003515000,Nunungan,Mun
1003516000,Pantao Ragat,Mun
1003517000,Poona Piagapo,Mun
1003518000,Salvador,Mun
1003519000,Sapad,Mun
1003520000,Tagoloan,Mun
1003521000,Tangcal,Mun
1003522000,Tubod ,Mun
1003523000,Pantar,Mun
1004201000,Aloran,Mun
1004202000,Baliangao,Mun
1004203000,Bonifacio,Mun
1004204000,Calamba,Mun
1004205000,Clarin,Mun
1004206000,Concepcion,Mun
1004207000,Jimenez,Mun
1004208000,Lopez Jaena,Mun
1004209000,City of Oroquieta ,City
1004210000,City of Ozamiz,City
1004211000,Panaon,Mun
1004212000,Plaridel,Mun
1004213000,Sapang Dalaga,Mun
1004214000,Sinacaban,Mun
1004215000,City of Tangub,City
1004216000,Tudela,Mun
1004217000,Don Victoriano Chiongbian,Mun
1004301000,Alubijid,Mun
1004302000,Balingasag,Mun
1004303000,Balingoan,Mun
1004304000,Binuangan,Mun
1004306000,Claveria,Mun
1004307000,City of El Salvador,City
1004308000,City of Gingoog,City
1004309000,Gitagum,Mun
1004310000,Initao,Mun
1004311000,Jasaan,Mun
1004312000,Kinoguitan,Mun
1004313000,Lagonglong,Mun
1004314000,Laguindingan,Mun
1004315000,Libertad,Mun
1004316000,Lugait,Mun
1004317000,Magsaysay,Mun
1004318000,Manticao,Mun
1004319000,Medina,Mun
1004320000,Naawan,Mun
1004321000,Opol,Mun
1004322000,Salay,Mun
1004323000,Sugbongcogon,Mun
1004324000,Tagoloan,Mun
1004325000,Talisayan,Mun
1004326000,Villanueva,Mun
1030500000,City of Cagayan De Oro ,City
1030900000,City of Iligan,City
1102301000,Asuncion,Mun
1102303000,Carmen,Mun
1102305000,Kapalong,Mun
1102314000,New Corella,Mun
1102315000,City of Panabo,City
1102317000,Island Garden City of Samal,City
1102318000,Santo Tomas,Mun
1102319000,City of Tagum ,City
1102322000,Talaingod,Mun
1102323000,Braulio E. Dujali,Mun
1102324000,San Isidro,Mun
1102401000,Bansalan,Mun
1102403000,City of Digos ,City
1102404000,Hagonoy,Mun
1102406000,Kiblawan,Mun
1102407000,Magsaysay,Mun
1102408000,Malalag,Mun
1102410000,Matanao,Mun
1102411000,Padada,Mun
1102412000,Santa Cruz,Mun
1102414000,Sulop,Mun
1102501000,Baganga,Mun
1102502000,Banaybanay,Mun
1102503000,Boston,Mun
1102504000,Caraga,Mun
1102505000,Cateel,Mun
1102506000,Governor Generoso,Mun
1102507000,Lupon,Mun
1102508000,Manay,Mun
1102509000,City of Mati ,City
1102510000,San Isidro,Mun
1102511000,Tarragona,Mun
1108201000,Compostela,Mun
1108202000,Laak,Mun
1108203000,Mabini,Mun
1108204000,Maco,Mun
1108205000,Maragusan,Mun
1108206000,Mawab,Mun
1108207000,Monkayo,Mun
1108208000,Montevista,Mun
1108209000,Nabunturan ,Mun
1108210000,New Bataan,Mun
1108211000,Pantukan,Mun
1108601000,Don Marcelino,Mun
1108602000,Jose Abad Santos,Mun
1108603000,Malita ,Mun
1108604000,Santa Maria,Mun
1108605000,Sarangani,Mun
1130700000,City of Davao,City
1204701000,Alamada,Mun
1204702000,Carmen,Mun
1204703000,Kabacan,Mun
1204704000,City of Kidapawan ,City
1204705000,Libungan,Mun
1204706000,Magpet,Mun
1204707000,Makilala,Mun
1204708000,Matalam,Mun
1204709000,Midsayap,Mun
1204710000,M'Lang,Mun
1204711000,Pigkawayan,Mun
1204712000,Pikit,Mun
1204713000,President Roxas,Mun
1204714000,Tulunan,Mun
1204715000,Antipas,Mun
1204716000,Banisilan,Mun
1204717000,Aleosan,Mun
1204718000,Arakan,Mun
1206302000,Banga,Mun
1206306000,City of Koronadal ,City
1206311000,Norala,Mun
1206312000,Polomolok,Mun
1206313000,Surallah,Mun
1206314000,Tampakan,Mun
1206315000,Tantangan,Mun
1206316000,T'Boli,Mun
1206317000,Tupi,Mun
1206318000,Santo Niño,Mun
1206319000,Lake Sebu,Mun
1206501000,Bagumbayan,Mun
1206502000,Columbio,Mun
1206503000,Esperanza,Mun
1206504000,Isulan ,Mun
1206505000,Kalamansig,Mun
1206506000,Lebak,Mun
1206507000,Lutayan,Mun
1206508000,Lambayong,Mun
1206509000,Palimbang,Mun
1206510000,President Quirino,Mun
1206511000,City of Tacurong,City
1206512000,Sen. Ninoy Aquino,Mun
1208001000,Alabel ,Mun
1208002000,Glan,Mun
1208003000,Kiamba,Mun
1208004000,Maasim,Mun
1208005000,Maitum,Mun
1208006000,Malapatan,Mun
1208007000,Malungon,Mun
1230800000,City of General Santos,City
1600201000,Buenavista,Mun
1600203000,City of Cabadbaran,City
1600204000,Carmen,Mun
1600205000,Jabonga,Mun
1600206000,Kitcharao,Mun
1600207000,Las Nieves,Mun
1600208000,Magallanes,Mun
1600209000,Nasipit,Mun
1600210000,Santiago,Mun
1600211000,Tubay,Mun
1600212000,Remedios T. Romualdez,Mun
1600301000,City of Bayugan,City
1600302000,Bunawan,Mun
1600303000,Esperanza,Mun
1600304000,La Paz,Mun
1600305000,Loreto,Mun
1600306000,Prosperidad ,Mun
1600307000,Rosario,Mun
1600308000,San Francisco,Mun
1600309000,San Luis,Mun
1600310000,Santa Josefa,Mun
1600311000,Talacogon,Mun
1600312000,Trento,Mun
1600313000,Veruela,Mun
1600314000,Sibagat,Mun
1606701000,Alegria,Mun
1606702000,Bacuag,Mun
1606704000,Burgos,Mun
1606706000,Claver,Mun
1606707000,Dapa,Mun
1606708000,Del Carmen,Mun
1606710000,General Luna,Mun
1606711000,Gigaquit,Mun
1606714000,Mainit,Mun
1606715000,Malimono,Mun
1606716000,Pilar,Mun
1606717000,Placer,Mun
1606718000,San Benito,Mun
1606719000,San Francisco,Mun
1606720000,San Isidro,Mun
1606721000,Santa Monica,Mun
1606722000,Sison,Mun
1606723000,Socorro,Mun
1606724000,City of Surigao ,City
1606725000,Tagana-An,Mun
1606727000,Tubod,Mun
1606801000,Barobo,Mun
1606802000,Bayabas,Mun
1606803000,City of Bislig,City
1606804000,Cagwait,Mun
1606805000,Cantilan,Mun
1606806000,Carmen,Mun
1606807000,Carrascal,Mun
1606808000,Cortes,Mun
1606809000,Hinatuan,Mun
1606810000,Lanuza,Mun
1606811000,Lianga,Mun
1606812000,Lingig,Mun
1606813000,Madrid,Mun
1606814000,Marihatag,Mun
1606815000,San Agustin,Mun
1606816000,San Miguel,Mun
1606817000,Tagbina,Mun
1606818000,Tago,Mun
1606819000,City of Tandag ,City
1608501000,Basilisa,Mun
1608502000,Cagdianao,Mun
1608503000,Dinagat,Mun
1608504000,Libjo,Mun
1608505000,Loreto,Mun
1608506000,San Jose ,Mun
1608507000,Tubajon,Mun
1630400000,City of Butuan ,City
1900702000,City of Lamitan ,City
1900703000,Lantawan,Mun
1900704000,Maluso,Mun
1900705000,Sumisip,Mun
1900706000,Tipo-Tipo,Mun
1900707000,Tuburan,Mun
1900708000,Akbar,Mun
1900709000,Al-Barka,Mun
1900710000,Hadji Mohammad Ajul,Mun
1900711000,Ungkaya Pukan,Mun
1900712000,Hadji Muhtamad,Mun
1900713000,Tabuan-Lasa,Mun
1903601000,Bacolod-Kalawi,Mun
1903602000,Balabagan,Mun
1903603000,Balindong,Mun
1903604000,Bayang,Mun
1903605000,Binidayan,Mun
1903606000,Bubong,Mun
1903607000,Butig,Mun
1903609000,Ganassi,Mun
1903610000,Kapai,Mun
1903611000,Lumba-Bayabao,Mun
1903612000,Lumbatan,Mun
1903613000,Madalum,Mun
1903614000,Madamba,Mun
1903615000,Malabang,Mun
1903616000,Marantao,Mun
1903617000,City of Marawi ,City
1903618000,Masiu,Mun
1903619000,Mulondo,Mun
1903620000,Pagayawan,Mun
1903621000,Piagapo,Mun
1903622000,Poona Bayabao,Mun
1903623000,Pualas,Mun
1903624000,Ditsaan-Ramain,Mun
1903625000,Saguiaran,Mun
1903626000,Tamparan,Mun
1903627000,Taraka,Mun
1903628000,Tubaran,Mun
1903629000,Tugaya,Mun
1903630000,Wao,Mun
1903631000,Marogong,Mun
1903632000,Calanogas,Mun
1903633000,Buadiposo-Buntong,Mun
1903634000,Maguing,Mun
1903635000,Picong,Mun
1903636000,Lumbayanague,Mun
1903637000,Amai Manabilang,Mun
1903638000,Tagoloan Ii,Mun
1903639000,Kapatagan,Mun
1903640000,Sultan Dumalondong,Mun
1903641000,Lumbaca-Unayan,Mun
1906601000,Indanan,Mun
1906602000,Jolo ,Mun
1906603000,Kalingalan Caluang,Mun
1906604000,Luuk,Mun
1906605000,Maimbung,Mun
1906606000,Hadji Panglima Tahil,Mun
1906607000,Old Panamao,Mun
1906608000,Pangutaran,Mun
1906609000,Parang,Mun
1906610000,Pata,Mun
1906611000,Patikul,Mun
1906612000,Siasi,Mun
1906613000,Talipao,Mun
1906614000,Tapul,Mun
1906615000,Tongkil,Mun
1906616000,Panglima Estino,Mun
1906617000,Lugus,Mun
1906618000,Pandami,Mun
1906619000,Omar,Mun
1907001000,Panglima Sugala,Mun
1907002000,Bongao ,Mun
1907003000,Mapun,Mun
1907004000,Simunul,Mun
1907005000,Sitangkai,Mun
1907006000,South Ubian,Mun
1907007000,Tandubas,Mun
1907008000,Turtle Islands,Mun
1907009000,Languyan,Mun
1907010000,Sapa-Sapa,Mun
1907011000,Sibutu,Mun
1908701000,Barira,Mun
1908702000,Buldon,Mun
1908703000,City of Cotabato,City
1908704000,Datu Blah T. Sinsuat,Mun
1908705000,Datu Odin Sinsuat,Mun
1908706000,Kabuntalan,Mun
1908707000,Matanog,Mun
1908708000,Northern Kabuntalan,Mun
1908709000,Parang,Mun
1908710000,Sultan Kudarat,Mun
1908711000,Sultan Mastura,Mun
1908712000,Talitay,Mun
1908713000,Upi,Mun
1908801000,Ampatuan,Mun
1908802000,Buluan,Mun
1908803000,Datu Abdullah Sangki,Mun
1908804000,Datu Anggal Midtimbang,Mun
1908805000,Datu Hoffer Ampatuan,Mun
1908806000,Datu Paglas,Mun
1908807000,Datu Piang,Mun
1908808000,Datu Salibo,Mun
1908809000,Datu Saudi Ampatuan,Mun
1908810000,Datu Unsay,Mun
1908811000,Gen. S.K. Pendatun,Mun
1908812000,Guindulungan,Mun
1908813000,Mamasapano,Mun
1908814000,Mangudadatu,Mun
1908815000,Pagagawan,Mun
1908816000,Pagalungan,Mun
1908817000,Paglat,Mun
1908818000,Pandag,Mun
1908819000,Rajah Buayan,Mun
1908820000,Shariff Aguak,Mun
1908821000,Shariff Saydona Mustapha,Mun
1908822000,South Upi,Mun
1908823000,Sultan Sa Barongis,Mun
1908824000,Talayan,Mun
1999901000,Kapalawan,Mun
1999902000,Old Kaabakan,Mun
1999903000,Kadayangan,Mun
1999904000,Nabalawag,Mun
1999905000,Pahamuddin,Mun
1999906000,Malidegao,Mun
1999907000,Ligawasan,Mun
1999908000,Tugunan,Mun
